,sharp,returns,vol,MNST,LULU,ALGN,INTC,MELI,TXN,AVGO,NFLX,VRSN,ADP,CHTR,PYPL,WDAY,ISRG,NXPI,INCY,REGN,GOOGL,BIIB,BMRN
10,1.2808677289433237,0.2885495040999469,0.22527658210109744,0.025663965724136983,0.03696093206583035,0.05465768456302853,0.05697850756674324,0.08613523890824204,0.03497102021112328,0.026259108384602603,0.03033598036297609,0.07224616062842397,0.07991343524417178,0.047824430344058644,0.009623920183305334,0.022669390017886877,0.06278491854213893,0.0863255837913791,0.09707837809236763,0.06662298226328416,0.03792296138250213,0.019556596710125673,0.04546880501367256
11,1.2762852580578752,0.2889107836689038,0.22636850331448607,0.006380743439677366,0.015214275149642891,0.047086095110378076,0.08937366701770519,0.021289163738600358,0.10670732317954022,0.06675451863420498,0.10115767148943189,0.024853199635990912,0.041384366861429524,0.053006352810978485,0.013765103443534054,0.03319220372843975,0.042079382690390285,0.022501183557349893,0.09462713658990944,0.031614154219645065,0.0034970566461751413,0.08881620329005112,0.09670019876692529
12,1.2386242886181351,0.26442099432172017,0.2134795811381352,0.07609550128774416,0.05171166799634675,0.00148926423704337,0.056261002712244795,0.003965825796350049,0.08745099133703269,0.07566115081068886,0.021277540576034565,0.08399273337867537,0.08464243724273425,0.02237699214831283,0.01232351221632132,0.030775447494041864,0.04906607007152752,0.06810750813599077,0.08896395155081678,0.017761577059177632,0.06472272937631318,0.07945347852125244,0.023900618051350755
13,1.334153135786722,0.2898553572941626,0.21725793652858374,0.06878180915542695,0.049226874300452236,0.030413908635520452,0.07752788717624075,0.08004063812421876,0.004147078651086802,0.01662855500495349,0.06387104909059749,0.07488468665676122,0.07395093716649341,0.03131396130831077,0.033343519810823515,0.07568853465800993,0.03973191537047675,0.014270510810078477,0.03415421381151131,0.08246901015752557,0.05030651798276287,0.06604312344085488,0.03320526868789429
14,1.2833614063701388,0.29890624262899046,0.23290886039219247,0.004925314569032253,0.01113173484156821,0.07733898752191101,0.047494312601909096,0.08243182401773277,0.008770916022091518,0.006387552951360401,0.07251768336287542,0.002350282656374851,0.028952012323158076,0.037701379797088666,0.057596108494126774,0.039527623754203864,0.09349187717739907,0.09573670007000766,0.06091348902689163,0.08403012201358585,0.0883629233431981,0.09632173569767233,0.004017419757812333
15,1.2648175226955156,0.29106903603983875,0.23012729569047005,0.024776552183678215,0.02128717407907155,0.04298543076951278,0.0030437374456486043,0.07860158830151491,0.077824586424124,0.008796914818270893,0.08262962983435164,0.08674602861601859,0.01804744829595611,0.020394907946305278,0.02094426095968039,0.08894726697381519,0.10228991600994365,0.08381364000106145,0.03709198948609089,0.032857096189279886,0.03933731241243458,0.03393438356902529,0.09565013568421608
16,1.275008675680473,0.2949023834598283,0.23129441319482683,0.06436000400695005,0.003639238167631136,0.06035393031276243,0.004345362907946972,0.049419379617587064,0.06529241491501481,0.10234984054235376,0.029030577632526443,0.09844826626937393,0.021581363030459058,0.02690090279767364,0.055258788524602045,0.08807353715881376,0.03199578761089137,0.08747287479265373,0.087910197906967,0.03614563036481509,0.047748289618463675,0.03398406648251562,0.005689547339998437
17,1.2876856870744944,0.3002901764084926,0.2332014554659878,0.0033365069758866145,0.024079844675309953,0.07763202685786158,0.034574922220088906,0.06355558310000227,0.028156586046177275,0.06818002192807321,0.04041728415247404,0.05165045103431089,0.011894299240200284,0.05587066926246282,0.0065909648781326225,0.09753780140560955,0.07181381358711329,0.09762069158991683,0.05855330923214261,0.09148691878296852,0.006028009724056403,0.10147530079867625,0.009544994508536069
18,1.383758179055623,0.322254186817428,0.23288331132926537,0.0064522753961726,0.09571132399166159,0.00442156529539183,0.010732259112766396,0.06731597222971766,0.035620387693692704,0.08345148507712706,0.08546866812601157,0.018734346710043127,0.05013572485935244,0.05581516525019634,0.09951431801759565,0.020707655495870374,0.0006861321618643097,0.055144376502857716,0.022677311166258884,0.10339452883497133,0.02814510902114586,0.0755341589824272,0.08033723607487564
19,1.3127141171557406,0.2844592152876182,0.2166954796707423,0.07257453595064624,0.06125090726951312,0.08742494862508365,0.07222927742882859,0.03519707923348372,0.021111833990753497,0.07907439132925219,0.04804474446725336,0.07178648935454032,0.09252877143124204,0.05225311142245357,0.0030377198543288606,0.07497232281448893,0.008488030212467947,0.026703197096341218,7.317571255103128e-05,0.03875252670891707,0.030191260016939864,0.0338502513530984,0.09045542572781652
20,1.3047234602667726,0.28918396997905726,0.2216438799375377,0.06589109236633665,0.02686898940269377,0.020933868743592626,0.08672493985702233,0.04748459335731576,0.059505438108404335,0.06406193426302763,0.0641840746799359,0.04285384263076674,0.027361558433352865,0.09379485121020731,0.04738451480272458,0.06218489201084879,0.0036854941831254767,0.06876424965287366,0.08137887712732944,0.0027817972390692795,0.04739149043527602,0.03307872912283492,0.05368477237326201
21,1.373772969773312,0.3302514004704688,0.24039736385624474,0.021520682714805006,0.08262558696685463,0.09757253778222671,0.01175660300056613,0.10454160694479553,0.03652310102152269,0.09747840458063517,0.10309645655066618,0.02625186678513799,0.008371224910283323,0.04046399378923463,0.0037894233174195447,0.0491999007412983,0.0516870898467522,0.044393516067641824,0.07720746364754827,0.05554132550040717,0.02703802749680295,0.025599851633116226,0.035341336702285536
22,1.2487764351392534,0.28681555182016455,0.22967726147729653,0.07522414725773077,0.03472781148982787,0.07836262686134995,0.10266595574999468,0.07174649119644055,0.010053181538544537,0.02887606012730224,0.012557364619962302,0.032836236269556,0.021319953671967255,0.000659964522594761,0.04803897773848193,0.08841621741134306,0.019267036955966217,0.05654856441064117,0.07352459453466591,0.09087969119129059,0.056841227353541746,0.08848506178509748,0.008968835313701028
23,1.2539076970343286,0.2824377635502866,0.2252460561636972,0.0641010543582357,0.008060461341706094,0.024657825551234136,0.12149610956479,0.12312068532240567,0.03242536569135781,0.0018001751834593191,0.032876268794601864,0.02103495791759683,0.08668913728753083,0.0028736001819543522,0.08794969997251052,0.012486534478403439,0.12233884320486993,0.0347169107207105,0.003649139826514832,0.1314451800694672,0.05630885336817271,0.031047695266602244,0.0009215018978761358
24,1.2345337440423865,0.29433862923447063,0.23842088614822407,0.04633214929695119,0.08997536439496315,0.1048787575663184,0.08361927649136082,0.064918212578978,0.08276322999498606,0.11237330767864588,0.020028087874960392,0.01206543983739886,0.010558250379039721,0.002778554002343168,0.10493980012901742,0.03137648359052361,0.08715649249037599,0.03542453486684055,0.01959998702441815,0.0025609878207804855,0.023886537592200125,0.005882819222895138,0.05888172716700308
25,1.26122547215339,0.2910108991406413,0.23073661733438938,0.014995514106023313,0.02803400656451798,0.09485541329339903,0.026321969475866007,0.08534131789088949,0.010781305023982226,0.07146806538769508,0.024251016955824076,0.04061393713964419,0.030713695114136148,0.03470074334443215,0.09036449289310963,0.04984525821547636,0.08211462978239122,0.0009801031767370672,0.06321354346137634,0.03877589740140113,0.08219991381992311,0.05285715408086165,0.07757202287231361
26,1.3352118667351678,0.28921587897899287,0.21660673199840375,0.024607082175212378,0.03571096784681646,0.08243854421912994,0.04007694431195004,0.004577980890164059,0.08050949520547311,0.021943807482317466,0.0824411235859681,0.064314520321664,0.08629584659004247,0.05688914577617196,0.04127347260470632,0.009643068046949881,0.034598454735318626,0.05613295550992265,0.009228013506020023,0.08645713320631655,0.06634492566299051,0.0740439980266298,0.042472520296235564
27,1.303359465392598,0.2917443765824746,0.22384030217987128,0.03313787494011855,0.025379019168372704,0.06069811262597778,0.06437024102650678,0.05188894170788456,0.08905067998779975,0.09248167945448366,0.06270992435124245,0.08453276368752524,0.031043647049301046,0.09175274991285608,0.06181292676578568,0.05745064788127639,0.03211607153254977,0.040569922168424664,0.015916473267706115,0.000317905513048739,0.01463964944893297,0.0026522023832587136,0.0874785671269484
28,1.2606844193931848,0.2799619320381829,0.22207138260099957,0.00745779176811966,0.012459080008254837,0.018915653938338547,0.047914896600552405,0.008325982722687274,0.09001640384069873,0.07085105250831682,0.0654613566543857,0.06146306799357636,0.04831457188290979,0.041401009857030886,0.0025316856156160417,0.08116024687471751,0.06269999876830006,0.08142842881005238,0.06184189147385316,0.07381681167787327,0.07264557795197972,0.0381781579908109,0.05311633306192585
29,1.3404609139990702,0.29141628776565237,0.21740006345746724,0.0605593519582817,0.03487532871122888,0.02658621059448405,0.00950146681172466,0.07025360519538143,0.038915248300527505,0.0688727588186471,0.07186897577519769,0.07885387743147278,0.08533789846669773,0.06087594310491348,0.04522183244319613,0.06532682921867033,0.004156150736933097,0.004537267286100278,0.0678901818848022,0.012625245776707367,0.0649419987460695,0.08018671511143338,0.04861311362753065
30,1.2747383224234698,0.285798483598476,0.2242016879630087,0.05392940308450546,0.05482690313643927,0.045816580048771045,0.07513491002167692,0.07312135774697158,0.061732344330512175,0.08046694189030726,0.017837310292659902,0.08041670142417955,0.0535772270254313,0.037592540349562054,0.06386085912501858,0.06016197984143776,0.03721180562738488,0.05289251948463727,0.053114900843150785,0.02352595449283588,0.03429516576946646,0.016559191953580465,0.023925403511471616
31,1.3515400235379014,0.29106355515120136,0.21535696322872455,0.06280073158617981,0.08008780970193716,0.017492950573382335,0.028606671272585385,0.03616223534826494,0.020414508270552925,0.012761839974095218,0.06980664940091987,0.05849718504618882,0.09054208279083535,0.08945748464249648,0.05124600638542044,0.03925188664318271,0.06168920484605226,0.07734478718374523,0.027579490610816503,0.025424073848329898,0.012216440299653866,0.06966410932976574,0.0689538522455951
32,1.3211964346348832,0.31203342250463884,0.23617488991398183,0.039907796415434266,0.02449448715638128,0.020260147098413107,0.006828802594845922,0.11145520868303911,0.07766205342903887,0.06122176844522966,0.03656510123069169,0.010828156741247725,0.02213195652805371,0.04786750161066872,0.1288523979726702,0.0867839696818984,0.041324585527177514,0.0279439363924228,0.08160048636604064,0.10720784849611109,0.052529252153767546,0.012747124969741864,0.0017874185071258205
33,1.3220608751484466,0.28589119279468983,0.21624661781371357,0.060588535315736526,0.00010412162250734977,0.04615090684974797,0.024266311348002636,0.014955786250535744,0.02072688789956865,0.039806850355305214,0.06693880055086221,0.08364754309467237,0.07240971530811652,0.05253939792454364,0.07746088692657199,0.03709589141703868,0.06316555245175666,0.011833507578508956,0.06550950987456779,0.06288320957186042,0.07419128270441736,0.05350849382952601,0.07221680912615325
34,1.3084215220105941,0.2891617963064628,0.22100048909476858,0.038561581354352795,0.028094757976942296,0.043638333907424935,0.061129587005615,0.023494702632462984,0.06639324855496374,0.0531443916032657,0.06163634896535425,0.07397504922497393,0.01675747844688271,0.02706192656704996,0.040934559473543485,0.08195905274153595,0.08042378731543823,0.012956200098404529,0.07856912967527162,0.0862399827284494,0.055550141497066975,0.06511328887093693,0.00436645136006467
35,1.2886699551626657,0.29522904919356074,0.22909593570550396,0.005044289974240234,0.0795693555600114,0.013415282203103531,0.08161239664000436,0.059703306682828895,0.054709533302642444,0.02621963018437388,0.06856824074760215,0.06016071443003344,0.0034899901413432926,0.0020358449893407094,0.05762712389801162,0.050173535914378585,0.05759601457736417,0.06684178482805815,0.07879022898412337,0.07242402713642944,0.0872726229716847,0.06827494144194161,0.006471135392484116
36,1.3301073048572485,0.29688854056242586,0.2232064582145039,0.0006665940340502486,0.09254176412363165,0.027111469512913898,0.0070853852158106944,0.038420696016161104,0.034226478333442424,0.07526118848720116,0.04839352731814219,0.009675098218070503,0.052850690935630926,0.07404465010924671,0.019470257838685532,0.02527690213148354,0.07805091744346762,0.02417907121158679,0.08880276986320672,0.08713156683873081,0.07752675257401924,0.08228425729503161,0.056999962499486585
37,1.249700373427309,0.27547744830388066,0.22043479714131994,0.07485895186592534,0.07478052951382312,0.0869256340358975,0.0045377106086375305,0.0021365945256718874,0.0784275268169768,0.08268982394544445,0.010959656760551382,0.01285301851321545,0.09227263578291044,0.01978000303580172,0.04750619153725137,0.04120901842107502,0.059846275777666165,0.053043510476746214,0.03816714993835409,0.030326664746494834,0.08457707349266778,0.06741613098071779,0.037685899224170885
38,1.2228192723021598,0.2780606988195916,0.22739312760102015,0.015105850448209016,0.06522834319565841,0.07384343183822843,0.047922435918650884,0.05329718215209556,0.07498309950719784,0.03515535942595201,0.0006949693908130049,0.06981551024980544,0.0018969391474261512,0.04705388001827792,0.03592894530534258,0.051528722822190946,0.031260256613460234,0.08442213365970516,0.05568174178529188,0.03213065900221642,0.07108598926431015,0.06810742394528224,0.0848571263098857
39,1.233834845582902,0.2692435245412154,0.21821682659158195,0.06986264396841713,0.022634232702389144,0.046040262714995464,0.08957112489833341,0.0029517789751346227,0.016710157068189863,0.02055156353451825,0.06414037465376887,0.10666471120101367,0.01181560984946194,0.02715546368894363,0.05053654480485403,0.05825218500826135,0.09553684534546723,0.10148762817903241,0.005634711651571207,0.0031023557852276466,0.10253979490103994,0.06121119168356978,0.0436008193858103
40,1.269899727310982,0.28094953746308765,0.2212375760234231,0.08303558539537835,0.0634134797776365,0.0521350149600992,0.05918503731765936,0.0473730042398303,0.034499384253607566,0.09935000535635721,0.02027506618659093,0.07337626697737926,0.014307083990788744,0.024956203129193718,0.012691663839941518,0.07846331384772878,0.03514660116757041,0.06331759080153325,0.03765644858293585,0.021748356447345414,0.08792265923594203,0.05432428649336431,0.03682294799911735
41,1.3567779868344536,0.2925928138168645,0.21565268353116718,0.07520528054016026,0.07453836260649882,0.02221535145384319,0.0038281242750891073,0.04510054714396419,0.04707839030237804,0.055762810340619105,0.0633797815969791,0.056090739450619466,0.0362981257697545,0.053925178192038896,0.00925563336614158,0.06488301539980877,0.07222508321384209,0.037922926985186435,0.011771005996115521,0.0727898749406585,0.07042716159697326,0.06461877706799513,0.06268382976133408
42,1.329737529529281,0.2931905735420665,0.22048755264195197,0.03719715831253618,0.011495576751423545,0.04116678177929972,0.05529848560070693,0.08607148620527157,0.0931130928620727,0.05428888846819941,0.041785184959235104,0.05384581835618339,0.015084007333247383,0.07821102569879618,0.07214577343049203,0.007290687644378683,0.046677569126921545,0.04184016874475409,0.011853236304800032,0.09768763010278299,0.08491793653771214,0.04037725912920966,0.02965223265197676
43,1.2203469632012223,0.26748584473907927,0.21918835610276657,0.003038834135549413,0.10365552649558665,0.08300790674925086,0.11118981883461508,0.02226879452062525,0.07742678827884696,0.0003727653993157792,0.025655094315487206,0.04873571703635413,0.08784462965221133,0.04138260726970619,0.03577256934085029,0.09321838620236793,0.08984778394939769,0.010904596621905243,0.0309871356159228,0.02963156050913021,0.013324231303804564,0.05529005526362082,0.03644519850545154
44,1.2749185210823761,0.3006483421731098,0.2358176912496858,0.020230267659778346,0.030526906419060765,0.08810343089378694,0.06739272436305592,0.0411580796589725,0.0005323003770479377,0.10353115999308814,0.002344361217278671,0.097701544728506,0.01071334081806604,0.04692452260249333,0.09963949260906725,0.07201745252508138,0.01601747706585747,0.1004795561178596,0.05274978317355003,0.07767394777993082,0.03441345595774007,0.0361630724091669,0.0016871236306116504
45,1.3269798817716771,0.286920077575829,0.21622036740508555,0.08306822431832112,0.007266517413268573,0.031197725613865315,0.03402582615969953,0.05207838838214852,0.029278875354960824,0.0475689129034105,0.04423738506607172,0.06007590712117348,0.06536763533325407,0.09816614916236403,0.057211288417856686,0.013705163181976078,0.09252691284357889,0.10080483156802736,0.012542627855407497,0.05440547978480672,0.05474095596801554,0.023352091189984804,0.03837910236180875
46,1.279382721281113,0.27278508176251987,0.21321616841078317,0.005609058001177023,0.06863276686252225,0.08912873670664981,0.05368447959738225,0.01600694736343163,0.05093824157730259,0.055850407893701264,0.054432247688461825,0.05022073903173579,0.09251071718304382,0.08637277320356687,0.01931582962016192,0.06963657881008328,0.03125024434631329,0.010494356924803156,0.018061488708274873,0.0022634119180204052,0.09888029555782173,0.08258713516391536,0.04412354384163088
47,1.2447573333654331,0.28413442269838235,0.22826491162753149,0.04942152546946301,0.0944056540095276,0.05404782424378169,0.031683843090598594,0.07458835251272078,0.0797021681228031,0.049905129129011495,0.01033140395550916,0.018360553420016485,0.05343854422620732,0.010159851493027366,0.006207382235586603,0.034850617259900074,0.08707480301475148,0.09228435596070535,0.029402834472660417,0.06577294147397844,0.05098115840326005,0.02891005006484705,0.07847100744164419
48,1.3221833336091997,0.29526327193135454,0.2233149249623094,0.0641546901427318,0.09822978317059677,0.06746057436852085,0.03523444509583299,0.06284870632086464,0.0359488713059076,0.06069759282013329,0.03873488318372805,0.09311428020245402,0.02652438831141471,0.02556912879543069,0.04881740500406101,0.055690804528159416,0.09909715823174309,0.02333845936060702,0.030597375357067406,0.02703549766720688,0.00359610603999037,0.06573901915879389,0.03757083093475558
49,1.2949273805459935,0.2822123461510496,0.21793681282116187,0.05170011090490284,0.02977658003034703,0.067928923801589,0.06258111367747517,0.06168798646113362,0.043843797682075095,0.002832561922616419,0.05272666869530081,0.0745656878187013,0.0654815277142213,0.021600198456873995,0.041099983189067775,0.01868413612796865,0.06403094860163414,0.014917661066800042,0.0645677662937807,0.07056254416044262,0.08040948156750206,0.05563785705050311,0.05536446477706437
50,1.2307103889241482,0.2697648978613851,0.21919445898007398,0.03146009576791109,0.054800991195876815,0.06747988129054361,0.04003148395557367,0.02143411389932894,0.11167587217626866,0.04856947772072766,0.02283346474192389,0.046744510075727226,0.02130652746416756,0.0654534815071646,0.024217381997950035,0.02300140400580766,0.042648248393208965,0.07919656248468665,0.00022610612849524665,0.021268099873358075,0.0813513585790708,0.08518305269552248,0.11111788604668638
51,1.2690279745163537,0.2919044893435219,0.23002210763302616,0.03563910035491388,0.08682063182431346,0.06095031590335204,0.016921547654891563,0.07049579112825649,0.07977877918571699,0.032991361950995945,0.027111319012684435,0.06478476280294176,0.024814320524695763,0.013814851155483919,0.03094503328543244,0.0756140538784175,0.07400112335480291,0.03071671056648687,0.08839598928481027,0.04222106405123129,0.0005591241253822044,0.0672638315911008,0.07616028836408942
52,1.2896620194079558,0.28923536697603924,0.22427222219726864,0.049194350516429744,0.035300943774293735,0.08954941146526936,0.09600092618710691,0.042595022580111344,0.09493277497051765,0.07812117977402705,0.07197317415485995,0.004763981784809346,0.07151116838731339,0.05186296847405556,0.042844962598680314,0.04150896597845554,0.025149772401924404,0.05868823574880251,0.020488763943685383,0.014239056580069192,0.006287687630726414,0.09329072486826641,0.011695928180595675
53,1.270734565150978,0.2848220406478059,0.22413968145579305,0.06685637203159459,0.020714170551236106,0.03877459841956177,0.02735758303250911,0.03268132853372466,0.08866646593393024,0.01103051686670867,0.07474237746438832,0.030107388227180395,0.03963900930588093,0.03649892804289524,0.0772228072678348,0.02722709812197055,0.07441306528356852,0.1017692658248356,0.009614332763741084,0.02512117698048519,0.032241185962580875,0.08518001660263379,0.10014231278273962
54,1.2346318245353722,0.2811505198173618,0.22772013018793427,0.03285162424018136,0.05240051816119901,0.0038933673551630925,0.021846612697882534,0.08595906761587917,0.10351894877700665,0.04997065244968702,0.0004737956343698491,0.05356244557557275,0.07740543861002226,0.014843716503945907,0.07878505596066215,0.09790746572575468,0.006801493678230596,0.0763294831990516,0.014412589815597761,0.09954369097097253,0.10645875342383665,0.015687132049789474,0.007348147555195152
55,1.308076099967554,0.29332170986963685,0.22423902544883473,0.0765618789234776,0.07177286957525048,0.08034422896218546,0.07796822121660886,0.0588514527255198,0.0770507436818853,0.0583222396890895,0.08709687353017175,0.030604141794625533,0.09249991140353529,0.00019875458946152903,0.039204680812603566,0.042128166357820754,0.04526430867914022,0.003047252011561138,0.05351328152000232,0.0020672183657411925,0.002638103935699393,0.04718286131444261,0.053682810911177596
56,1.2092209613923426,0.2734289818340163,0.22611994876368988,0.034249381803142784,0.07752183394716063,0.04402245000956441,0.07544889607463061,0.08195534828799791,0.010369721514126882,0.05838566130923749,0.0005747315181522242,0.09010164026859359,0.02634639987575062,0.0023993352011329404,0.031074044274429946,0.07645494041321398,0.07018145720407074,0.08107367031746963,0.010731946945288343,0.02444058802339695,0.06812957828263129,0.07997656832767971,0.05656180640232934
57,1.275042219886865,0.2829242649561657,0.22189403656082046,0.02423665060814808,0.08826211079750775,0.05349119382231013,0.07379739261059481,0.02180889846420155,0.052527113086113464,0.04174499762630597,0.03836023007045337,0.04233292965199521,0.043986781688728424,0.04427906385845506,0.06949207203908019,0.08423976399259119,0.01355911906653182,0.032044472638783905,0.05052879343680303,0.036035194049428926,0.07743541639298962,0.053963897488369404,0.05787390861060811
58,1.2501450389963271,0.27816780521216056,0.22250842625067427,0.018476356182675544,0.050539787291896544,0.02918329114647763,0.08598873533285874,0.01740176952841598,0.05829898786178734,0.0369683256697429,0.0959667239738874,0.0019172373135882361,0.06502238685533436,0.0031897872052339387,0.031040490085251952,0.06729638246580574,0.10534333900584936,0.03906588920713436,0.07393543753581874,0.028467082168500163,0.09117079661854398,0.07880544010674531,0.021921754444451744
59,1.331262140447871,0.2980492215337155,0.22388469744467007,0.053540169948730586,0.0671044502738026,0.008737490779827967,0.04481043235504523,0.03663765756417328,0.04724091461391254,0.06282277650862143,0.07292831730204756,0.0251174436924331,0.08782883622908431,0.013975089307556528,0.06852486386232223,0.05815338527880601,0.07345579491148838,0.03882664942212441,0.08485454958209526,0.07414604081315096,0.04850936230521193,0.018571265561574606,0.014214509687990923
60,1.346337397035606,0.2929421043880741,0.2175844665929062,0.056459532678023214,0.057160099096926466,0.019314954087085136,0.04940446692729206,0.0112035456527353,0.011276130743130882,0.01712059733488187,0.07802448341243813,0.08108003683733579,0.041748347819082494,0.06683077788415306,0.08203192374224245,0.059410679389111126,0.06792401061002332,0.02348587001069776,0.07302900645905333,0.05201159523413671,0.06535912286187345,0.02721478074888166,0.05991003847089569
61,1.3668270681619752,0.3014249907838017,0.22052898849094307,0.05481421490555919,0.02171032238540816,0.06128861985263878,0.005897009488909301,0.04857233289175594,0.08511844264567638,0.0984303249378432,0.049448286393762586,0.08504755426705038,0.04656542856714553,0.07234316010178263,0.07757479149986912,0.02066936808587475,0.021007941058989416,0.00685836337419052,0.008115205305532239,0.08098588883341537,0.005667980252329038,0.064122867985009,0.08576189716725845
62,1.3960597229476304,0.30880940597537815,0.2212007129060068,0.07455287488838284,0.0840422940620655,0.025003905904310886,0.04089621264916844,0.0013970552954316678,0.008928220857941009,0.044793595453144375,0.09067569695962016,0.07261578632209403,0.00451843076654411,0.08201333210282276,0.024121898310890653,0.03798778074493031,0.08664710009157438,0.07130941629159201,0.0643186474822045,0.08168353782215601,0.03938288249164383,0.006914088597447073,0.05819724290603545
63,1.3326343997964596,0.29347172410519445,0.22021923203394567,0.0669481025397561,0.04646703310365318,0.06401012736002211,0.0638488974678052,0.03200593056784965,0.05149993224739581,0.07359025776024729,0.06303266215527148,0.06590469041546587,0.07559270936606388,0.017776130094832802,0.05047057387892059,0.06154159927034603,0.0502256352252964,0.02388999887851574,0.04478000983075836,0.05846136496165495,0.004202052954450293,0.06429301840126014,0.02145927352043413
64,1.3337657048847287,0.2923055067665655,0.21915806179154096,0.05108551237873495,0.049684372212382893,0.010665919737230554,0.013722867193517433,0.08123874056821052,0.07109144765834045,0.01219997202201577,0.06501346541750751,0.09810814184698576,0.0880027384191493,0.04295417337615866,0.05722063781242355,0.021033154876524577,0.019912989582898718,0.06408692243252721,0.01695196677800079,0.07141381928447305,0.07586847371274805,0.010141685944229858,0.07960299874594054
